,Unnamed: 0,model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
740,1503,TOYOTA Sequoia,5.7,8,SemiAuto-6,2WD,Gasoline,standard SUV,5,13,17,15,2,No
741,1505,TOYOTA Sequoia,5.7,8,SemiAuto-6,4WD,Gasoline,standard SUV,5,13,17,14,1,No
742,1507,TOYOTA Sequoia FFV,5.7,8,SemiAuto-6,4WD,Ethanol/Gas,standard SUV,5,9/13,13/17,10/14,1,No
743,1510,TOYOTA Tundra,4.6,8,SemiAuto-6,2WD,Gasoline,pickup,3,15,19,16,2,No
744,1512,TOYOTA Tundra,4.6,8,SemiAuto-6,4WD,Gasoline,pickup,3,14,18,16,2,No
745,1513,TOYOTA Tundra,5.7,8,SemiAuto-6,2WD,Gasoline,pickup,5,13,18,15,2,No
746,1515,TOYOTA Tundra,5.7,8,SemiAuto-6,4WD,Gasoline,pickup,5,13,17,14,1,No
747,1517,TOYOTA Tundra FFV,5.7,8,SemiAuto-6,4WD,Ethanol/Gas,pickup,5,9/13,12/17,10/15,2,No
748,1520,TOYOTA Yaris,1.5,4,Auto-4,2WD,Gasoline,small car,3,30,35,32,7,Yes
749,1522,TOYOTA Yaris,1.5,4,Man-5,2WD,Gasoline,small car,3,30,36,33,8,Yes
750,1523,VOLKSWAGEN Beetle,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7,26,33,29,6,No
751,1525,VOLKSWAGEN Beetle Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7,26,33,29,6,No
752,1527,VOLKSWAGEN Beetle Dune,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7,26,34,29,6,No
753,1529,VOLKSWAGEN Beetle Dune Convertible,2.0,4,SemiAuto-6,2WD,Gasoline,small car,7,26,34,29,6,No
754,1532,VOLKSWAGEN Golf R,2.0,4,AMS-7,4WD,Gasoline,small car,3,22,29,25,5,No
755,1534,VOLKSWAGEN Golf R,2.0,4,Man-6,4WD,Gasoline,small car,3,21,29,24,5,No
756,1536,VOLKSWAGEN Jetta,1.4,4,Man-5,2WD,Gasoline,small car,3,28,40,33,8,Yes
757,1537,VOLKSWAGEN Jetta,1.4,4,SemiAuto-6,2WD,Gasoline,small car,5,28,38,32,7,Yes
758,1539,VOLKSWAGEN Jetta,1.8,4,SemiAuto-6,2WD,Gasoline,small car,7,24,33,28,6,No
759,1541,VOLKSWAGEN Jetta,2.0,4,AMS-6,2WD,Gasoline,small car,7,24,33,27,6,No
760,1543,VOLKSWAGEN Passat,2.0,4,SemiAuto-6,2WD,Gasoline,midsize car,7,25,36,29,6,No
761,1545,VOLKSWAGEN Tiguan,2.0,4,SemiAuto-8,2WD,Gasoline,small SUV,7,22,27,24,5,No
762,1547,VOLKSWAGEN Tiguan 4Motion,2.0,4,SemiAuto-8,4WD,Gasoline,small SUV,7,21,27,23,5,No
763,1549,VOLVO Atlas,3.6,6,SemiAuto-8,2WD,Gasoline,small SUV,5,18,25,20,4,No
764,1551,VOLVO Atlas 4Motion,3.6,6,SemiAuto-8,4WD,Gasoline,small SUV,5,17,23,19,3,No
765,1553,VOLVO S60,2.0,4,SemiAuto-8,2WD,Gasoline,small car,7,25,36,29,6,No
766,1555,VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,small car,3,22,32,26,5,No
767,1556,VOLVO S60,2.0,4,SemiAuto-8,4WD,Gasoline,small car,3,22,33,26,5,No
768,1559,VOLVO S60 CC,2.0,4,SemiAuto-8,4WD,Gasoline,small car,3,22,30,25,5,No
769,1561,VOLVO S60 Inscription,2.0,4,SemiAuto-8,2WD,Gasoline,small car,3,25,36,29,6,No
770,1563,VOLVO S60 Inscription,2.0,4,SemiAuto-8,4WD,Gasoline,small car,3,22,33,26,5,No
771,1565,VOLVO S60 Polestar,2.0,4,SemiAuto-8,4WD,Gasoline,small car,1,20,27,22,4,No
772,1567,VOLVO S90,2.0,4,SemiAuto-8,2WD,Gasoline,midsize car,3,24,34,27,6,No
773,1569,VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,midsize car,3,22,31,25,5,No
774,1570,VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,midsize car,3,23,32,26,5,No
775,1573,VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,midsize car,5,23,32,26,5,No
776,1575,VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline,midsize car,5,22,31,25,5,No
777,1577,VOLVO S90,2.0,4,SemiAuto-8,4WD,Gasoline/Electricity,midsize car,7,26/70,33/72,29/71,10,Elite
778,1579,VOLVO V60,2.0,4,SemiAuto-8,2WD,Gasoline,station wagon,3,25,36,29,6,No
779,1581,VOLVO V60,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,3,22,32,26,5,No
780,1582,VOLVO V60,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,3,22,33,26,5,No
781,1585,VOLVO V60 CC,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,3,22,30,25,5,No
782,1587,VOLVO V60 Polestar,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,1,20,27,22,4,No
783,1589,VOLVO V90,2.0,4,SemiAuto-8,2WD,Gasoline,station wagon,5,24,34,27,6,No
784,1591,VOLVO V90,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,5,22,31,25,5,No
785,1593,VOLVO V90 CC,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,5,23,31,26,5,No
786,1595,VOLVO V90 CC,2.0,4,SemiAuto-8,4WD,Gasoline,station wagon,5,22,29,25,5,No
787,1597,VOLVO XC 60,2.0,4,SemiAuto-8,4WD,Gasoline,small SUV,5,22,28,24,5,No
788,1599,VOLVO XC 60,2.0,4,SemiAuto-8,4WD,Gasoline,small SUV,5,21,27,23,5,No
789,1601,VOLVO XC 60,2.0,4,SemiAuto-8,4WD,Gasoline/Electricity,small SUV,7,26/60,28/58,26/59,10,Elite
790,1603,VOLVO XC 90,2.0,4,SemiAuto-8,2WD,Gasoline,standard SUV,5,22,29,25,5,No
791,1605,VOLVO XC 90,2.0,4,SemiAuto-8,4WD,Gasoline,standard SUV,5,22,28,24,5,No
792,1607,VOLVO XC 90,2.0,4,SemiAuto-8,4WD,Gasoline,standard SUV,5,20,27,23,5,No
793,1609,VOLVO XC 90,2.0,4,SemiAuto-8,4WD,Gasoline/Electricity,standard SUV,7,26/63,30/61,27/62,10,Elite
