,Unnamed: 0,model,displ,cyl,trans,drive,fuel,veh_class,air_pollution_score,city_mpg,hwy_mpg,cmb_mpg,greenhouse_gas_score,smartway
260,665,DODGE Charger,6.1,8,Auto-L5,2WD,Gasoline,large car,6,13,18,15,3,no
261,666,DODGE Dakota,3.7,6,Auto-L4,2WD,Gasoline,pickup,7,15,20,17,4,no
262,667,DODGE Dakota,3.7,6,Auto-L4,4WD,Gasoline,pickup,7,14,18,15,3,no
263,668,DODGE Dakota,4.7,8,Auto-L5,2WD,Gasoline,pickup,7,14,19,15,3,no
264,669,DODGE Dakota,4.7,8,Auto-L5,4WD,Gasoline,pickup,7,14,19,15,3,no
265,674,DODGE Dakota,3.7,6,Auto-L4,2WD,Gasoline,pickup,6,15,20,17,4,no
266,675,DODGE Dakota,3.7,6,Man-6,2WD,Gasoline,pickup,6,16,20,18,5,no
267,676,DODGE Dakota,3.7,6,Auto-L4,4WD,Gasoline,pickup,6,14,18,15,3,no
268,677,DODGE Dakota,3.7,6,Man-6,4WD,Gasoline,pickup,6,15,19,16,4,no
269,680,DODGE Durango,3.7,6,Auto-L4,2WD,Gasoline,SUV,7,14,19,16,4,no
270,681,DODGE Durango,4.7,8,Auto-L5,2WD,Gasoline,SUV,7,14,19,15,3,no
271,682,DODGE Durango,4.7,8,Auto-L5,4WD,Gasoline,SUV,7,13,17,15,3,no
272,686,DODGE Durango,5.7,8,Auto-L5,2WD,Gasoline,SUV,6,13,19,15,3,no
273,687,DODGE Durango,5.7,8,Auto-L5,4WD,Gasoline,SUV,6,13,18,15,3,no
274,690,DODGE Magnum,3.5,6,Auto-L5,2WD,Gasoline,SUV,7,17,24,20,6,yes
275,691,DODGE Magnum,3.5,6,Auto-L4,2WD,Gasoline,SUV,7,17,24,20,6,yes
276,692,DODGE Magnum,3.5,6,Auto-L5,4WD,Gasoline,SUV,7,15,22,18,5,no
277,696,DODGE Magnum,2.7,6,Auto-L4,2WD,Gasoline,SUV,6,18,26,21,6,no
278,701,DODGE Magnum,6.1,8,Auto-L5,2WD,Gasoline,SUV,6,13,18,15,3,no
279,702,DODGE Nitro,3.7,6,Auto-L4,2WD,Gasoline,SUV,7,16,22,18,5,no
280,703,DODGE Nitro,3.7,6,Auto-L4,4WD,Gasoline,SUV,7,15,21,17,4,no
281,708,DODGE Nitro,3.7,6,Auto-L4,2WD,Gasoline,SUV,6,16,22,18,5,no
282,709,DODGE Nitro,3.7,6,Man-6,2WD,Gasoline,SUV,6,16,22,19,5,no
283,710,DODGE Nitro,3.7,6,Auto-L4,4WD,Gasoline,SUV,6,15,21,17,4,no
284,711,DODGE Nitro,3.7,6,Man-6,4WD,Gasoline,SUV,6,16,22,18,5,no
285,713,DODGE Nitro,4.0,6,Auto-L5,2WD,Gasoline,SUV,6,16,21,18,5,no
286,714,DODGE RAM 1500,3.7,6,Auto-L4,2WD,Gasoline,pickup,7,14,19,16,4,no
287,715,DODGE RAM 1500,4.7,8,Auto-L5,2WD,Gasoline,pickup,7,13,18,15,3,no
288,716,DODGE RAM 1500,4.7,8,Auto-L5,4WD,Gasoline,pickup,7,13,17,15,3,no
289,719,DODGE RAM 1500,3.7,6,Auto-L4,2WD,Gasoline,pickup,6,14,19,16,4,no
290,720,DODGE RAM 1500,3.7,6,Man-6,2WD,Gasoline,pickup,6,16,19,17,4,no
291,723,DODGE RAM 1500,4.7,8,Man-6,2WD,Gasoline,pickup,6,13,17,14,2,no
292,724,DODGE RAM 1500,4.7,8,Man-6,4WD,Gasoline,pickup,6,12,16,14,2,no
293,727,DODGE RAM 1500,5.7,8,Auto-L5,2WD,Gasoline,pickup,6,13,19,15,3,no
294,728,DODGE RAM 1500,5.7,8,Auto-L5,4WD,Gasoline,pickup,6,13,17,14,2,no
295,756,DODGE Viper,8.4,10,Man-6,2WD,Gasoline,small car,6,13,22,16,4,no
296,758,DODGE Viper Convertible,8.4,10,Man-6,2WD,Gasoline,small car,6,13,22,16,4,no
297,761,FERRARI 599 GTB Fiorano,5.9,12,Auto-6,2WD,Gasoline,small car,6,11,15,12,0,no
298,762,FERRARI 599 GTB Fiorano,5.9,12,Man-6,2WD,Gasoline,small car,6,11,15,12,0,no
299,765,FERRARI 612 Scaglietti,5.7,12,Auto-6,2WD,Gasoline,midsize car,6,9,16,11,0,no
300,766,FERRARI 612 Scaglietti,5.7,12,Man-6,2WD,Gasoline,midsize car,6,10,15,12,0,no
301,801,FORD Edge,3.5,6,Auto-L6,2WD,Gasoline,SUV,7,16,24,19,5,no
302,802,FORD Edge,3.5,6,Auto-L6,4WD,Gasoline,SUV,7,15,22,18,5,no
303,805,FORD Escape,2.3,4,Man-5,2WD,Gasoline,SUV,7,22,28,24,7,yes
304,809,FORD Escape,2.3,4,Auto-L4,2WD,Gasoline,SUV,6,20,26,22,6,no
305,810,FORD Escape,2.3,4,Auto-L4,4WD,Gasoline,SUV,6,19,24,21,6,no
306,813,FORD Escape,3.0,6,Auto-L4,2WD,Gasoline,SUV,6,18,24,20,6,no
307,814,FORD Escape,3.0,6,Auto-L4,4WD,Gasoline,SUV,6,17,22,19,5,no
308,815,FORD Escape Hybrid,2.3,4,Auto-AV,2WD,Gasoline,SUV,9.5,34,30,32,9,yes
309,816,FORD Escape Hybrid,2.3,4,Auto-AV,4WD,Gasoline,SUV,9.5,29,27,28,8,yes
310,819,FORD Expedition,5.4,8,Auto-L6,2WD,Gasoline,SUV,7,12,18,14,2,no
311,825,FORD Explorer,4.0,6,Auto-L5,2WD,Gasoline,SUV,7,14,20,16,4,no
312,826,FORD Explorer,4.0,6,Auto-L5,4WD,Gasoline,SUV,7,13,19,15,3,no
313,827,FORD Explorer,4.6,8,Auto-L6,2WD,Gasoline,SUV,7,13,20,16,4,no
314,829,FORD Explorer,4.6,8,Auto-L6,4WD,Gasoline,SUV,7,13,19,15,3,no
315,835,FORD Explorer Sport Trac,4.0,6,Auto-L5,2WD,Gasoline,pickup,7,14,20,16,4,no
316,836,FORD Explorer Sport Trac,4.0,6,Auto-L5,4WD,Gasoline,pickup,7,13,19,15,3,no
317,837,FORD Explorer Sport Trac,4.6,8,Auto-L6,2WD,Gasoline,pickup,7,13,20,16,4,no
318,839,FORD Explorer Sport Trac,4.6,8,Auto-L6,4WD,Gasoline,pickup,7,13,19,15,3,no
319,845,FORD F150,5.4,8,Auto-L4,2WD,Gasoline,pickup,7,13,17,14,2,no
320,846,FORD F150,5.4,8,Auto-L4,4WD,Gasoline,pickup,7,13,17,14,2,no
321,847,FORD F150,4.2,6,Auto-L4,2WD,Gasoline,pickup,6,14,19,16,4,no
322,848,FORD F150,4.2,6,Man-5,2WD,Gasoline,pickup,6,14,20,16,4,no
323,849,FORD F150,4.6,8,Auto-L4,2WD,Gasoline,pickup,6,14,19,16,4,no
324,850,FORD F150,4.6,8,Auto-L4,4WD,Gasoline,pickup,6,13,17,14,2,no
325,862,FORD F150 STX SE,5.4,8,Auto-L4,2WD,Gasoline,pickup,7,14,19,15,3,no
326,900,FORD Focus,2.0,4,Auto-L4,2WD,Gasoline,small car,9.5,24,33,28,8,yes
327,901,FORD Focus,2.0,4,Man-5,2WD,Gasoline,small car,9.5,24,35,28,8,yes
328,906,FORD Fusion,2.3,4,Auto-L5,2WD,Gasoline,midsize car,9.5,20,28,23,7,yes
329,907,FORD Fusion,3.0,6,Auto-L6,4WD,Gasoline,midsize car,7,17,25,20,6,yes
330,908,FORD Fusion,3.0,6,Auto-L6,2WD,Gasoline,midsize car,7,18,26,21,6,yes
331,913,FORD Mustang,4.0,6,Auto-L5,2WD,Gasoline,small car,7,16,24,19,5,no
332,914,FORD Mustang,4.0,6,Man-5,2WD,Gasoline,small car,7,17,26,20,6,yes
333,915,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,7,15,22,18,5,no
334,916,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,7,15,23,18,5,no
335,921,FORD Mustang,4.6,8,Auto-L5,2WD,Gasoline,small car,6,15,22,18,5,no
336,922,FORD Mustang,4.6,8,Man-5,2WD,Gasoline,small car,6,15,23,18,5,no
337,924,FORD Mustang,5.4,8,Man-6,2WD,Gasoline,small car,6,14,20,16,4,no
338,925,FORD Ranger,2.3,4,Auto-L5,2WD,Gasoline,pickup,7,19,24,21,6,yes
339,926,FORD Ranger,2.3,4,Man-5,2WD,Gasoline,pickup,7,21,26,23,7,yes
340,927,FORD Ranger,3.0,6,Auto-L5,2WD,Gasoline,pickup,7,15,20,17,4,no
341,928,FORD Ranger,3.0,6,Man-5,2WD,Gasoline,pickup,7,16,22,18,5,no
342,931,FORD Ranger,3.0,6,Auto-L5,4WD,Gasoline,pickup,7,14,19,16,4,no
343,932,FORD Ranger,3.0,6,Man-5,4WD,Gasoline,pickup,7,15,20,17,4,no
344,945,FORD Ranger,4.0,6,Man-5,2WD,Gasoline,pickup,6,15,20,17,4,no
345,946,FORD Ranger,4.0,6,Auto-L5,2WD,Gasoline,pickup,6,15,20,17,4,no
346,947,FORD Ranger,4.0,6,Auto-L5,4WD,Gasoline,pickup,6,14,17,15,3,no
347,948,FORD Ranger,4.0,6,Man-5,4WD,Gasoline,pickup,6,15,19,16,4,no
348,949,FORD Taurus,3.5,6,Auto-L6,4WD,Gasoline,large car,9.5,17,24,19,5,no
349,950,FORD Taurus,3.5,6,Auto-L6,2WD,Gasoline,large car,9.5,18,28,22,6,yes
350,953,FORD Taurus X,3.5,6,Auto-L6,2WD,Gasoline,SUV,9.5,16,24,19,5,no
351,954,FORD Taurus X,3.5,6,Auto-L6,4WD,Gasoline,SUV,9.5,15,22,18,5,no
352,965,GMC Acadia,3.6,6,Auto-L6,2WD,Gasoline,SUV,6,16,24,19,5,no
353,966,GMC Acadia,3.6,6,Auto-L6,4WD,Gasoline,SUV,6,16,22,18,5,no
354,988,GMC Envoy,5.3,8,Auto-L4,2WD,Gasoline,SUV,6,14,20,17,4,no
355,989,GMC Envoy,5.3,8,Auto-L4,4WD,Gasoline,SUV,6,13,19,16,4,no
356,995,GMC Savana 1500,4.3,6,Auto-L4,2WD,Gasoline,van,6,15,20,17,4,no
357,1002,GMC Savana 1500,5.3,8,Auto-L4,4WD,Gasoline,van,6,12,16,14,2,no
358,1003,GMC Savana 1500,5.3,8,Auto-L4,2WD,Gasoline,van,6,12,16,14,2,no
359,1004,GMC Savana 1500,5.3,8,Auto-L4,4WD,Gasoline,van,6,13,17,15,3,no
360,1005,GMC Savana 1500,5.3,8,Auto-L4,2WD,Gasoline,van,6,14,18,15,3,no
361,1011,GMC Savana 2500,4.3,6,Auto-L4,2WD,Gasoline,van,6,15,20,17,4,no
362,1016,GMC Savana 2500,5.3,8,Auto-L4,2WD,Gasoline,van,6,12,16,14,2,no
363,1017,GMC Savana 2500,5.3,8,Auto-L4,4WD,Gasoline,van,6,13,17,15,3,no
364,1018,GMC Savana 2500,5.3,8,Auto-L4,2WD,Gasoline,van,6,14,18,15,3,no
365,1050,GMC Sierra 15,4.3,6,Auto-L4,2WD,Gasoline,pickup,6,15,20,17,4,no
366,1051,GMC Sierra 15,4.3,6,Auto-L4,4WD,Gasoline,pickup,6,14,18,15,3,no
367,1056,GMC Sierra 15,6.0,8,Auto-L4,2WD,Gasoline,pickup,6,13,18,15,3,no
368,1059,GMC Sierra 15,6.2,8,Auto-L6,2WD,Gasoline,pickup,6,12,19,15,3,no
369,1060,GMC Sierra 15,6.2,8,Auto-L6,4WD,Gasoline,pickup,6,12,18,14,2,no
370,1097,GMC Yukon 1500,6.0,8,Auto-L4,2WD,Gasoline,SUV,6,12,17,14,2,no
371,1100,GMC Yukon 1500,6.2,8,Auto-L6,2WD,Gasoline,SUV,6,12,19,14,2,no
372,1101,GMC Yukon 1500,6.2,8,Auto-L6,4WD,Gasoline,SUV,6,12,18,14,2,no
373,1105,GMC Yukon 1500 Hybrid,6.0,8,Auto-AV,2WD,Gasoline,SUV,6,21,22,21,6,no
374,1106,GMC Yukon 1500 Hybrid,6.0,8,Auto-AV,4WD,Gasoline,SUV,6,20,20,20,6,no
375,1111,HONDA Accord,2.4,4,Auto-L5,2WD,Gasoline,large car,9.5,21,31,24,7,yes
376,1112,HONDA Accord,2.4,4,Auto-L5,2WD,Gasoline,small car,9.5,21,30,24,7,yes
377,1113,HONDA Accord,3.5,6,Auto-L5,2WD,Gasoline,large car,9.5,19,29,22,6,yes
378,1114,HONDA Accord,3.5,6,Auto-L5,2WD,Gasoline,small car,9.5,19,28,22,6,yes
379,1119,HONDA Accord,2.4,4,Auto-L5,2WD,Gasoline,large car,7,21,31,24,7,yes
380,1120,HONDA Accord,2.4,4,Man-5,2WD,Gasoline,large car,7,22,31,25,7,yes
381,1121,HONDA Accord,2.4,4,Auto-L5,2WD,Gasoline,small car,7,21,30,24,7,yes
382,1122,HONDA Accord,2.4,4,Man-5,2WD,Gasoline,small car,7,22,31,25,7,yes
383,1123,HONDA Accord,3.5,6,Auto-L5,2WD,Gasoline,large car,7,19,29,22,6,yes
384,1124,HONDA Accord,3.5,6,Man-6,2WD,Gasoline,small car,7,17,25,20,6,yes
385,1125,HONDA Accord,3.5,6,Auto-L5,2WD,Gasoline,small car,7,19,28,22,6,yes
386,1133,HONDA CR-V,2.4,4,Auto-L5,2WD,Gasoline,SUV,7,20,27,23,7,yes
387,1134,HONDA CR-V,2.4,4,Auto-L5,4WD,Gasoline,SUV,7,20,26,22,6,yes
388,1137,HONDA Civic,1.8,4,Auto-L5,2WD,CNG,small car,9.5,24,36,28,9,yes
389,1139,HONDA Civic,1.8,4,Auto-L5,2WD,Gasoline,small car,7,25,36,29,8,yes
390,1140,HONDA Civic,1.8,4,Man-5,2WD,Gasoline,small car,7,26,34,29,8,yes
391,1144,HONDA Civic,2.0,4,Man-6,2WD,Gasoline,small car,6,21,29,24,7,yes
392,1145,HONDA Civic Hybrid,1.3,4,Auto-AV,2WD,Gasoline,small car,9.5,40,45,42,10,yes
393,1151,HONDA Element,2.4,4,Man-5,2WD,Gasoline,SUV,6,18,23,20,6,no
394,1152,HONDA Element,2.4,4,Auto-L5,2WD,Gasoline,SUV,6,20,25,22,6,no
395,1153,HONDA Element,2.4,4,Man-5,4WD,Gasoline,SUV,6,18,23,20,6,no
396,1154,HONDA Element,2.4,4,Auto-L5,4WD,Gasoline,SUV,6,19,24,21,6,no
397,1158,HONDA Fit,1.5,4,Auto-S5,2WD,Gasoline,station wagon,6,27,33,29,8,yes
398,1159,HONDA Fit,1.5,4,Auto-L5,2WD,Gasoline,station wagon,6,27,34,30,8,yes
399,1160,HONDA Fit,1.5,4,Man-5,2WD,Gasoline,station wagon,6,28,34,31,9,yes
400,1161,HONDA Odyssey,3.5,6,Auto-L5,2WD,Gasoline,minivan,7,16,23,18,5,no
401,1162,HONDA Odyssey,3.5,6,Auto-L5,2WD,Gasoline,minivan,7,17,25,20,6,no
402,1165,HONDA Pilot,3.5,6,Auto-L5,2WD,Gasoline,SUV,7,16,22,18,5,no
403,1166,HONDA Pilot,3.5,6,Auto-L5,4WD,Gasoline,SUV,7,15,20,17,4,no
404,1169,HONDA Ridgeline,3.5,6,Auto-L5,4WD,Gasoline,pickup,7,15,20,17,4,no
405,1172,HONDA S2000,2.2,4,Man-6,2WD,Gasoline,small car,6,18,25,21,6,no
406,1179,HUMMER H3,3.7,5,Man-5,4WD,Gasoline,SUV,6,13,18,15,3,no
407,1180,HUMMER H3,3.7,5,Auto-L4,4WD,Gasoline,SUV,6,14,18,15,3,no
408,1182,HYUNDAI Accent,1.6,4,Auto-L4,2WD,Gasoline,small car,7,24,33,28,8,yes
409,1183,HYUNDAI Accent,1.6,4,Man-5,2WD,Gasoline,small car,7,27,32,29,8,yes
410,1186,HYUNDAI Azera,3.3,6,Auto-L5,2WD,Gasoline,large car,7,18,26,21,6,yes
411,1187,HYUNDAI Azera,3.8,6,Auto-L5,2WD,Gasoline,large car,7,17,26,20,6,yes
412,1190,HYUNDAI Elantra,2.0,4,Auto-L4,2WD,Gasoline,midsize car,9.5,25,33,28,8,yes
413,1191,HYUNDAI Elantra,2.0,4,Man-5,2WD,Gasoline,midsize car,7,24,33,27,8,yes
414,1192,HYUNDAI Elantra,2.0,4,Auto-L4,2WD,Gasoline,midsize car,7,25,33,28,8,yes
415,1195,HYUNDAI Entourage,3.8,6,Auto-L5,2WD,Gasoline,minivan,7,16,23,18,5,no
416,1197,HYUNDAI Santa Fe,2.7,6,Man-5,2WD,Gasoline,SUV,7,17,24,20,6,yes
417,1198,HYUNDAI Santa Fe,2.7,6,Auto-L4,2WD,Gasoline,SUV,7,18,24,20,6,yes
418,1199,HYUNDAI Santa Fe,2.7,6,Auto-L4,4WD,Gasoline,SUV,7,17,23,19,5,no
419,1200,HYUNDAI Santa Fe,2.7,6,Man-5,4WD,Gasoline,SUV,7,17,23,19,5,no
420,1201,HYUNDAI Santa Fe,3.3,6,Auto-L5,2WD,Gasoline,SUV,7,17,24,20,6,yes
421,1202,HYUNDAI Santa Fe,3.3,6,Auto-L5,4WD,Gasoline,SUV,7,17,24,19,5,no
422,1209,HYUNDAI Sonata,2.4,4,Auto-L4,2WD,Gasoline,large car,7,21,30,24,7,yes
423,1210,HYUNDAI Sonata,2.4,4,Man-5,2WD,Gasoline,large car,7,21,31,25,7,yes
424,1211,HYUNDAI Sonata,3.3,6,Auto-L5,2WD,Gasoline,large car,7,19,28,22,6,yes
425,1215,HYUNDAI Tiburon,2.0,4,Auto-L4,2WD,Gasoline,small car,7,20,27,22,6,yes
426,1216,HYUNDAI Tiburon,2.0,4,Man-5,2WD,Gasoline,small car,7,20,28,23,7,yes
427,1222,HYUNDAI Tiburon,2.7,6,Man-6,2WD,Gasoline,small car,6,16,24,19,5,no
428,1223,HYUNDAI Tiburon,2.7,6,Auto-L4,2WD,Gasoline,small car,6,17,24,20,6,no
429,1224,HYUNDAI Tiburon,2.7,6,Man-5,2WD,Gasoline,small car,6,17,24,20,6,no
430,1225,HYUNDAI Tucson,2.0,4,Auto-L4,2WD,Gasoline,SUV,7,19,25,22,6,yes
431,1226,HYUNDAI Tucson,2.0,4,Man-5,2WD,Gasoline,SUV,7,20,25,22,6,yes
432,1227,HYUNDAI Tucson,2.0,4,Man-5,4WD,Gasoline,SUV,7,19,24,21,6,yes
433,1233,HYUNDAI Tucson,2.7,6,Auto-L4,2WD,Gasoline,SUV,6,18,24,20,6,no
434,1234,HYUNDAI Tucson,2.7,6,Auto-L4,4WD,Gasoline,SUV,6,17,23,19,5,no
435,1237,HYUNDAI Veracruz,3.8,6,Auto-L6,2WD,Gasoline,SUV,6,16,23,18,5,no
436,1238,HYUNDAI Veracruz,3.8,6,Auto-L6,4WD,Gasoline,SUV,6,15,22,18,5,no
437,1241,INFINITI FX35,3.5,6,Auto-S5,2WD,Gasoline,SUV,6,15,22,18,5,no
438,1242,INFINITI FX35,3.5,6,Auto-S5,4WD,Gasoline,SUV,6,15,20,17,4,no
439,1244,INFINITI FX45,4.5,8,Auto-S5,4WD,Gasoline,SUV,6,13,17,14,2,no
440,1245,INFINITI G35,3.5,6,Auto-S5,2WD,Gasoline,midsize car,7,17,24,20,6,yes
441,1246,INFINITI G35,3.5,6,Man-6,2WD,Gasoline,midsize car,7,17,25,20,6,yes
442,1249,INFINITI G35X,3.5,6,Auto-S5,4WD,Gasoline,midsize car,7,17,23,19,5,no
443,1251,INFINITI G37,3.7,6,Man-6,2WD,Gasoline,small car,7,17,26,20,6,yes
444,1252,INFINITI G37,3.7,6,Auto-S5,2WD,Gasoline,small car,7,18,24,20,6,yes
445,1256,INFINITI M35,3.5,6,Auto-S5,2WD,Gasoline,large car,6,16,23,19,5,no
446,1258,INFINITI M35X,3.5,6,Auto-S5,4WD,Gasoline,large car,6,16,22,18,5,no
447,1260,INFINITI M45,4.5,8,Auto-S5,2WD,Gasoline,large car,6,16,21,18,5,no
448,1262,INFINITI M45X,4.5,8,Auto-S5,4WD,Gasoline,large car,6,14,20,16,4,no
449,1265,INFINITI QX56,5.6,8,Auto-L5,2WD,Gasoline,SUV,6,12,18,14,2,no
450,1266,INFINITI QX56,5.6,8,Auto-L5,4WD,Gasoline,SUV,6,12,17,14,2,no
451,1281,JEEP Commander,3.7,6,Auto-L5,2WD,Gasoline,SUV,6,14,19,16,4,no
452,1282,JEEP Commander,3.7,6,Auto-L5,4WD,Gasoline,SUV,6,14,19,16,4,no
453,1283,JEEP Commander,4.7,8,Auto-L5,2WD,Gasoline,SUV,6,14,19,15,3,no
454,1284,JEEP Commander,4.7,8,Auto-L5,4WD,Gasoline,SUV,6,13,18,14,2,no
455,1287,JEEP Commander,5.7,8,Auto-L5,2WD,Gasoline,SUV,6,13,19,15,3,no
456,1288,JEEP Commander,5.7,8,Auto-L5,4WD,Gasoline,SUV,6,13,17,14,2,no
457,1291,JEEP Compass,2.4,4,Man-5,2WD,Gasoline,SUV,7,23,28,25,7,yes
458,1292,JEEP Compass,2.4,4,Auto-AV,4WD,Gasoline,SUV,7,21,24,22,6,yes
459,1293,JEEP Compass,2.4,4,Man-5,4WD,Gasoline,SUV,7,22,27,24,7,yes
460,1300,JEEP Grand Cherokee,3.7,6,Auto-L5,2WD,Gasoline,SUV,6,15,20,17,4,no
461,1301,JEEP Grand Cherokee,3.7,6,Auto-L5,4WD,Gasoline,SUV,6,15,19,17,4,no
462,1302,JEEP Grand Cherokee,4.7,8,Auto-L5,2WD,Gasoline,SUV,6,14,19,15,3,no
463,1303,JEEP Grand Cherokee,4.7,8,Auto-L5,4WD,Gasoline,SUV,6,14,19,15,3,no
464,1306,JEEP Grand Cherokee,5.7,8,Auto-L5,2WD,Gasoline,SUV,6,13,19,15,3,no
465,1307,JEEP Grand Cherokee,5.7,8,Auto-L5,4WD,Gasoline,SUV,6,13,18,15,3,no
466,1309,JEEP Grand Cherokee,6.1,8,Auto-L5,4WD,Gasoline,SUV,6,11,14,12,0,no
467,1314,JEEP Liberty,3.7,6,Auto-L4,2WD,Gasoline,SUV,7,16,22,18,5,no
468,1315,JEEP Liberty,3.7,6,Auto-L4,4WD,Gasoline,SUV,7,15,21,17,4,no
469,1320,JEEP Liberty,3.7,6,Auto-L4,2WD,Gasoline,SUV,6,16,22,18,5,no
470,1321,JEEP Liberty,3.7,6,Man-6,2WD,Gasoline,SUV,6,16,22,19,5,no
471,1322,JEEP Liberty,3.7,6,Auto-L4,4WD,Gasoline,SUV,6,15,21,17,4,no
472,1323,JEEP Liberty,3.7,6,Man-6,4WD,Gasoline,SUV,6,16,22,18,5,no
473,1324,JEEP Patriot,2.4,4,Man-5,2WD,Gasoline,SUV,7,23,28,25,7,yes
474,1325,JEEP Patriot,2.4,4,Auto-AV,4WD,Gasoline,SUV,7,20,22,21,6,yes
475,1326,JEEP Patriot,2.4,4,Auto-AV,4WD,Gasoline,SUV,7,21,24,22,6,yes
476,1327,JEEP Patriot,2.4,4,Man-5,4WD,Gasoline,SUV,7,22,27,24,7,yes
477,1333,JEEP Wrangler,3.8,6,Auto-L4,2WD,Gasoline,SUV,7,15,20,17,4,no
478,1334,JEEP Wrangler,3.8,6,Man-6,2WD,Gasoline,SUV,7,16,21,18,5,no
479,1335,JEEP Wrangler,3.8,6,Man-6,4WD,Gasoline,SUV,7,15,19,16,4,no
480,1336,JEEP Wrangler,3.8,6,Auto-L4,4WD,Gasoline,SUV,7,15,19,17,4,no
481,1341,KIA Amanti,3.8,6,Auto-L5,2WD,Gasoline,large car,7,17,24,19,5,no
482,1343,KIA Optima,2.4,4,Auto-L5,2WD,Gasoline,midsize car,7,21,31,25,7,yes
483,1344,KIA Optima,2.4,4,Man-5,2WD,Gasoline,midsize car,7,21,31,25,7,yes
484,1347,KIA Rio,1.6,4,Auto-L4,2WD,Gasoline,small car,7,25,35,29,8,yes
485,1348,KIA Rio,1.6,4,Man-5,2WD,Gasoline,small car,7,27,32,29,8,yes
486,1351,KIA Rondo,2.4,4,Auto-L4,2WD,Gasoline,station wagon,7,19,26,22,6,yes
487,1352,KIA Rondo,2.7,6,Auto-L5,2WD,Gasoline,station wagon,7,18,26,21,6,yes
488,1355,KIA Sedona,3.8,6,Auto-L5,2WD,Gasoline,minivan,7,16,23,18,5,no
489,1359,KIA Sorento,3.8,6,Auto-L5,2WD,Gasoline,SUV,6,15,21,17,4,no
490,1360,KIA Sorento,3.8,6,Auto-L5,4WD,Gasoline,SUV,6,15,20,17,4,no
491,1361,KIA Spectra,2.0,4,Auto-L4,2WD,Gasoline,midsize car,9.5,24,32,27,8,yes
492,1362,KIA Spectra,2.0,4,Man-5,2WD,Gasoline,midsize car,7,23,30,26,8,yes
493,1363,KIA Spectra,2.0,4,Auto-L4,2WD,Gasoline,midsize car,7,24,32,27,8,yes
494,1366,KIA Sportage,2.0,4,Auto-L4,2WD,Gasoline,SUV,7,19,25,21,6,yes
495,1367,KIA Sportage,2.0,4,Man-5,2WD,Gasoline,SUV,7,20,25,22,6,yes
496,1368,KIA Sportage,2.0,4,Man-5,4WD,Gasoline,SUV,7,19,24,21,6,yes
497,1374,KIA Sportage,2.7,6,Auto-L4,2WD,Gasoline,SUV,6,17,23,20,6,no
498,1375,KIA Sportage,2.7,6,Auto-L4,4WD,Gasoline,SUV,6,17,21,19,5,no
499,1378,LAMBORGHINI Gallardo Coupe,5.0,10,Man-6,4WD,Gasoline,small car,6,10,17,13,1,no
500,1379,LAMBORGHINI Gallardo Coupe,5.0,10,Auto-S6,4WD,Gasoline,small car,6,11,17,13,1,no
501,1382,LAMBORGHINI Gallardo Spyder,5.0,10,Man-6,4WD,Gasoline,small car,6,10,15,12,0,no
502,1383,LAMBORGHINI Gallardo Spyder,5.0,10,Auto-S6,4WD,Gasoline,small car,6,10,16,12,0,no
503,1386,LAMBORGHINI Murcielago,6.5,12,Man-6,4WD,Gasoline,small car,6,8,13,10,0,no
504,1387,LAMBORGHINI Murcielago,6.5,12,Auto-S6,4WD,Gasoline,small car,6,9,14,11,0,no
505,1389,LAMBORGHINI Murcielago Reventon,6.5,12,Auto-S6,4WD,Gasoline,small car,6,9,14,11,0,no
